# mass	sfr	metal
1.047109222412109375e+01 5.422800779342651367e-01 9.076410293579101562e+00
1.023274803161621094e+01 2.896901071071624756e-01 8.886310577392578125e+00
9.727354049682617188e+00 -6.096990406513214111e-02 8.893990516662597656e+00
9.674995422363281250e+00 3.656009957194328308e-02 8.812125205993652344e+00
9.429003715515136719e+00 8.683900237083435059e-01 8.601545333862304688e+00
9.835787773132324219e+00 -7.193990796804428101e-02 9.072196006774902344e+00
9.957785606384277344e+00 3.347201049327850342e-01 8.970528602600097656e+00
9.884956359863281250e+00 1.910101026296615601e-01 8.737489700317382812e+00
1.012895107269287109e+01 4.660300910472869873e-01 8.993905067443847656e+00
9.728392601013183594e+00 1.545000970363616943e-01 8.965753555297851562e+00
9.558320999145507812e+00 -7.200990617275238037e-02 8.865942001342773438e+00
1.078617954254150391e+01 9.113700985908508301e-01 9.091375350952148438e+00
9.900021553039550781e+00 -3.187699019908905029e-01 8.970246315002441406e+00
9.630588531494140625e+00 -2.075498998165130615e-01 8.897291183471679688e+00
9.180624008178710938e+00 -2.386099100112915039e-01 8.512219429016113281e+00
7.663388729095458984e+00 -2.305809974670410156e+00 8.245565414428710938e+00
1.028459453582763672e+01 6.272600889205932617e-01 9.143472671508789062e+00
1.021065235137939453e+01 4.190700948238372803e-01 9.060573577880859375e+00
1.039804363250732422e+01 4.464901089668273926e-01 9.138195037841796875e+00
8.048918724060058594e+00 -3.913899064064025879e-01 8.396184921264648438e+00
1.075731372833251953e+01 7.167600989341735840e-01 9.073075294494628906e+00
9.918292045593261719e+00 3.870200812816619873e-01 9.122500419616699219e+00
1.003433513641357422e+01 4.266400933265686035e-01 8.997941017150878906e+00
9.719764709472656250e+00 2.811700999736785889e-01 8.961805343627929688e+00
1.010734272003173828e+01 5.721700787544250488e-01 9.068662643432617188e+00
1.093039608001708984e+01 1.338740110397338867e+00 9.071630477905273438e+00
1.086012363433837891e+01 1.338000059127807617e+00 9.062138557434082031e+00
1.068396949768066406e+01 1.292830109596252441e+00 9.104287147521972656e+00
9.504100799560546875e+00 -8.535990864038467407e-02 8.653067588806152344e+00
9.690040588378906250e+00 7.956009358167648315e-02 8.880737304687500000e+00
1.047987937927246094e+01 6.547800898551940918e-01 9.056515693664550781e+00
1.085773372650146484e+01 9.634001255035400391e-01 9.046407699584960938e+00
1.008883666992187500e+01 3.082500994205474854e-01 9.100592613220214844e+00
1.011423873901367188e+01 4.527008906006813049e-02 8.910870552062988281e+00
1.059354686737060547e+01 6.930800676345825195e-01 9.033933639526367188e+00
1.065580940246582031e+01 5.036301016807556152e-01 9.067630767822265625e+00
1.017044258117675781e+01 7.042101025581359863e-01 9.121044158935546875e+00
9.214305877685546875e+00 -2.565298974514007568e-01 8.891031265258789062e+00
9.974175453186035156e+00 1.395701020956039429e-01 8.831341743469238281e+00
1.072005558013916016e+01 1.738400906324386597e-01 8.761238098144531250e+00
6.183670997619628906e+00 -1.602799892425537109e+00 8.726799964904785156e+00
1.051203536987304688e+01 7.917200922966003418e-01 8.977800369262695312e+00
1.003254127502441406e+01 1.216901019215583801e-01 8.996934890747070312e+00
1.065777015686035156e+01 9.610400795936584473e-01 9.069759368896484375e+00
6.654566764831542969e+00 -1.438089966773986816e+00 7.694925308227539062e+00
8.652899742126464844e+00 -7.994698882102966309e-01 8.404910087585449219e+00
1.042314910888671875e+01 3.793600797653198242e-01 9.104185104370117188e+00
1.051780414581298828e+01 3.044100999832153320e-01 8.978762626647949219e+00
1.116031646728515625e+01 1.092890143394470215e+00 9.155972480773925781e+00
1.061100196838378906e+01 8.447201251983642578e-01 9.092243194580078125e+00
9.522525787353515625e+00 -1.038799062371253967e-01 8.864687919616699219e+00
9.882902145385742188e+00 4.366000890731811523e-01 8.685195922851562500e+00
8.928916931152343750e+00 -7.970899343490600586e-01 8.411855697631835938e+00
1.096403312683105469e+01 1.128630042076110840e+00 9.122434616088867188e+00
9.684863090515136719e+00 -1.830099076032638550e-01 8.785449028015136719e+00
9.922850608825683594e+00 -1.023799031972885132e-01 8.876851081848144531e+00
1.026766681671142578e+01 4.145000874996185303e-01 9.008710861206054688e+00
9.360895156860351562e+00 4.068900942802429199e-01 8.726616859436035156e+00
9.763504028320312500e+00 2.888500988483428955e-01 8.707517623901367188e+00
1.075370979309082031e+01 5.190801024436950684e-01 9.092553138732910156e+00
1.001197052001953125e+01 2.179800868034362793e-01 9.060607910156250000e+00
1.000162029266357422e+01 1.740800887346267700e-01 9.071603775024414062e+00
8.926813125610351562e+00 -5.489599108695983887e-01 8.529381752014160156e+00
1.018483448028564453e+01 3.089200854301452637e-01 8.982821464538574219e+00
9.955556869506835938e+00 -1.986899077892303467e-01 9.036161422729492188e+00
9.855798721313476562e+00 -5.128098726272583008e-01 8.803232192993164062e+00
9.524166107177734375e+00 -1.058899089694023132e-01 9.060292243957519531e+00
1.045937919616699219e+01 9.059500694274902344e-01 9.059433937072753906e+00
1.034796524047851562e+01 4.076901078224182129e-01 9.065888404846191406e+00
1.002108573913574219e+01 1.690800935029983521e-01 8.813521385192871094e+00
1.014241695404052734e+01 5.892400741577148438e-01 9.090934753417968750e+00
1.072854137420654297e+01 6.591401100158691406e-01 8.999807357788085938e+00
9.902844429016113281e+00 6.603009998798370361e-02 9.080027580261230469e+00
1.031773185729980469e+01 4.537000954151153564e-01 9.231040954589843750e+00
9.411305427551269531e+00 -5.789990350604057312e-02 9.081392288208007812e+00
1.028126239776611328e+01 6.337801218032836914e-01 9.039917945861816406e+00
9.708552360534667969e+00 2.474900931119918823e-01 8.746813774108886719e+00
1.068953514099121094e+01 9.965500831604003906e-01 9.139974594116210938e+00
1.089685344696044922e+01 4.063009470701217651e-02 9.130542755126953125e+00
1.057435417175292969e+01 8.487401008605957031e-01 9.086219787597656250e+00
8.576971054077148438e+00 -1.301379919052124023e+00 8.201647758483886719e+00
9.309100151062011719e+00 -2.392498999834060669e-01 8.466695785522460938e+00
1.081537628173828125e+01 1.243960142135620117e+00 9.029277801513671875e+00
9.798853874206542969e+00 3.306401073932647705e-01 8.893233299255371094e+00
1.084153747558593750e+01 1.141360044479370117e+00 9.095788002014160156e+00
9.707137107849121094e+00 4.700801074504852295e-01 8.811336517333984375e+00
1.009160804748535156e+01 2.998600900173187256e-01 8.731693267822265625e+00
1.115474128723144531e+01 9.070801138877868652e-01 9.057801246643066406e+00
1.088915252685546875e+01 7.590001225471496582e-01 9.120781898498535156e+00
9.405182838439941406e+00 -1.635799109935760498e-01 8.848063468933105469e+00
9.644459724426269531e+00 1.029300913214683533e-01 8.838581085205078125e+00
9.530023574829101562e+00 -6.401990354061126709e-02 8.800470352172851562e+00
9.984558105468750000e+00 7.759900689125061035e-01 9.078576087951660156e+00
1.092688560485839844e+01 1.183940052986145020e+00 9.062861442565917969e+00
9.702974319458007812e+00 9.908010065555572510e-02 8.988946914672851562e+00
9.079484939575195312e+00 -5.519399046897888184e-01 8.736790657043457031e+00
1.081650066375732422e+01 8.231800794601440430e-01 9.078442573547363281e+00
9.439946174621582031e+00 -2.944399118423461914e-01 8.711891174316406250e+00
9.764667510986328125e+00 3.552009537816047668e-02 8.876752853393554688e+00
1.044030570983886719e+01 -5.864990502595901489e-02 9.093770980834960938e+00
9.878825187683105469e+00 1.388901025056838989e-01 8.835474967956542969e+00
9.357963562011718750e+00 -2.899698913097381592e-01 8.618721961975097656e+00
1.078744220733642578e+01 1.016150116920471191e+00 9.116777420043945312e+00
9.951347351074218750e+00 5.040000677108764648e-01 8.937115669250488281e+00
9.331117630004882812e+00 -5.266999006271362305e-01 8.563903808593750000e+00
9.470993995666503906e+00 6.051900982856750488e-01 8.158931732177734375e+00
9.820221900939941406e+00 5.260800719261169434e-01 8.717349052429199219e+00
8.956865310668945312e+00 -6.192299127578735352e-01 8.429741859436035156e+00
9.223644256591796875e+00 -6.311098933219909668e-01 8.663423538208007812e+00
1.012263107299804688e+01 4.499900937080383301e-01 9.022043228149414062e+00
9.737488746643066406e+00 -6.472990661859512329e-02 9.077157974243164062e+00
1.039354896545410156e+01 -3.679099082946777344e-01 8.912892341613769531e+00
9.097889900207519531e+00 4.403800964355468750e-01 8.179730415344238281e+00
1.037410545349121094e+01 6.138401031494140625e-01 9.127669334411621094e+00
8.977320671081542969e+00 -4.426799118518829346e-01 8.470384597778320312e+00
1.001710700988769531e+01 -1.954199075698852539e-01 8.882571220397949219e+00
1.074484443664550781e+01 7.474200725555419922e-01 9.192447662353515625e+00
1.101829624176025391e+01 1.096560120582580566e+00 9.161713600158691406e+00
1.045297336578369141e+01 1.410100102424621582e+00 8.836515426635742188e+00
1.013624668121337891e+01 3.903301060199737549e-01 9.136761665344238281e+00
9.696743011474609375e+00 2.601009421050548553e-02 8.770507812500000000e+00
1.044585323333740234e+01 6.397200822830200195e-01 9.075934410095214844e+00
9.888762474060058594e+00 -1.147599071264266968e-01 8.979658126831054688e+00
9.910505294799804688e+00 1.115900948643684387e-01 9.050153732299804688e+00
1.029482841491699219e+01 1.985300928354263306e-01 9.027900695800781250e+00
9.921498298645019531e+00 4.755001068115234375e-01 8.824072837829589844e+00
9.630676269531250000e+00 3.065001070499420166e-01 8.698649406433105469e+00
9.824874877929687500e+00 7.068501114845275879e-01 8.832606315612792969e+00
1.033655738830566406e+01 5.108901262283325195e-01 9.024483680725097656e+00
9.609470367431640625e+00 1.313100904226303101e-01 8.761708259582519531e+00
9.903924942016601562e+00 -8.071991056203842163e-02 8.926583290100097656e+00
1.042053794860839844e+01 4.402200877666473389e-01 8.908740997314453125e+00
9.808221817016601562e+00 2.441501021385192871e-01 8.824114799499511719e+00
1.080808639526367188e+01 -3.555099070072174072e-01 8.715278625488281250e+00
9.546801567077636719e+00 -1.004099026322364807e-01 8.578420639038085938e+00
1.005223274230957031e+01 4.357800781726837158e-01 9.025093078613281250e+00
1.081177234649658203e+01 1.195230126380920410e+00 9.149703979492187500e+00
9.118695259094238281e+00 -3.842799067497253418e-01 8.707327842712402344e+00
9.873725891113281250e+00 5.907601118087768555e-01 8.783690452575683594e+00
1.119483566284179688e+01 1.566170096397399902e+00 9.060217857360839844e+00
9.639616012573242188e+00 -1.121799051761627197e-01 8.851778984069824219e+00
9.697351455688476562e+00 3.756301105022430420e-01 8.870757102966308594e+00
9.875600814819335938e+00 -8.551990240812301636e-02 9.018824577331542969e+00
1.009623718261718750e+01 3.019000887870788574e-01 9.105154991149902344e+00
9.750476837158203125e+00 -5.724990367889404297e-02 8.780949592590332031e+00
9.664735794067382812e+00 8.660095743834972382e-03 8.688309669494628906e+00
9.766505241394042969e+00 2.530900835990905762e-01 8.879560470581054688e+00
1.079361629486083984e+01 9.214200973510742188e-01 9.087909698486328125e+00
9.465161323547363281e+00 9.257001280784606934e-01 8.714613914489746094e+00
8.952374458312988281e+00 -5.346599221229553223e-01 8.637410163879394531e+00
8.925378799438476562e+00 -7.962298989295959473e-01 8.792392730712890625e+00
1.086274623870849609e+01 1.111290097236633301e+00 8.859279632568359375e+00
9.552944183349609375e+00 -6.880989670753479004e-02 9.180141448974609375e+00
1.064456748962402344e+01 6.745401024818420410e-01 9.129580497741699219e+00
1.075542831420898438e+01 2.875201106071472168e-01 9.080496788024902344e+00
9.951498031616210938e+00 -1.691990159451961517e-02 9.016641616821289062e+00
1.033448696136474609e+01 6.003701090812683105e-01 9.109957695007324219e+00
9.628190994262695312e+00 2.969501018524169922e-01 8.945799827575683594e+00
9.833666801452636719e+00 4.180009290575981140e-02 8.804682731628417969e+00
1.033717536926269531e+01 3.598300814628601074e-01 9.052599906921386719e+00
9.582056045532226562e+00 -4.447399079799652100e-01 8.991497993469238281e+00
1.037263298034667969e+01 3.882100880146026611e-01 9.075311660766601562e+00
1.014571094512939453e+01 7.099400758743286133e-01 8.972319602966308594e+00
9.960433006286621094e+00 5.461301207542419434e-01 8.811291694641113281e+00
1.008113098144531250e+01 -3.785990178585052490e-02 8.968021392822265625e+00
9.379384040832519531e+00 -1.553899049758911133e-01 8.533048629760742188e+00
1.062308406829833984e+01 5.105801224708557129e-01 8.997374534606933594e+00
9.957500457763671875e+00 3.427301049232482910e-01 8.856188774108886719e+00
1.064891242980957031e+01 7.032800912857055664e-01 9.127256393432617188e+00
9.048691749572753906e+00 -3.550999164581298828e-01 8.960069656372070312e+00
1.031042957305908203e+01 1.789100915193557739e-01 9.145863533020019531e+00
1.090186309814453125e+01 7.878000736236572266e-01 9.134613990783691406e+00
1.066382122039794922e+01 6.279801130294799805e-01 9.045622825622558594e+00
1.040894794464111328e+01 5.709009617567062378e-02 9.077649116516113281e+00
1.038397502899169922e+01 6.002401113510131836e-01 9.094191551208496094e+00
8.684906959533691406e+00 -9.601799249649047852e-01 8.318360328674316406e+00
9.882794380187988281e+00 6.669101119041442871e-01 8.885482788085937500e+00
1.063446712493896484e+01 5.682700872421264648e-01 9.105016708374023438e+00
9.115839958190917969e+00 -3.947999179363250732e-01 8.590325355529785156e+00
1.036319065093994141e+01 4.192900955677032471e-01 8.894895553588867188e+00
9.970757484436035156e+00 1.064100936055183411e-01 8.938289642333984375e+00
9.357721328735351562e+00 -4.826699197292327881e-01 8.372129440307617188e+00
9.168813705444335938e+00 -1.455699056386947632e-01 8.566459655761718750e+00
1.006339550018310547e+01 -1.110099032521247864e-01 8.842553138732910156e+00
1.050658512115478516e+01 6.512600779533386230e-01 9.124907493591308594e+00
1.009540271759033203e+01 6.602901220321655273e-01 9.050219535827636719e+00
1.000286579132080078e+01 1.525800973176956177e-01 9.017526626586914062e+00
9.144024848937988281e+00 -8.637298941612243652e-01 8.397377014160156250e+00
9.471969604492187500e+00 -5.587599277496337891e-01 8.785069465637207031e+00
1.079497718811035156e+01 6.234201192855834961e-01 8.903800010681152344e+00
1.066202449798583984e+01 6.538200974464416504e-01 9.089937210083007812e+00
9.552923202514648438e+00 -4.599999189376831055e-01 8.855182647705078125e+00
9.957897186279296875e+00 8.164009451866149902e-02 8.957143783569335938e+00
1.061934566497802734e+01 3.447009623050689697e-02 8.989972114562988281e+00
1.009459590911865234e+01 2.804000973701477051e-01 9.071924209594726562e+00
1.017929649353027344e+01 1.851100921630859375e-01 8.854374885559082031e+00
1.020020294189453125e+01 2.582500874996185303e-01 8.956940650939941406e+00
9.621743202209472656e+00 -4.711599051952362061e-01 8.702176094055175781e+00
9.684937477111816406e+00 -1.692999005317687988e-01 8.899076461791992188e+00
1.019687366485595703e+01 4.173901081085205078e-01 9.081409454345703125e+00
1.040194702148437500e+01 1.694200932979583740e-01 8.954980850219726562e+00
8.875261306762695312e+00 -1.054709911346435547e+00 8.711981773376464844e+00
8.901696205139160156e+00 -1.830990612506866455e-02 8.325523376464843750e+00
9.967244148254394531e+00 -2.331199049949645996e-01 8.883980751037597656e+00
1.022974014282226562e+01 -2.736398875713348389e-01 8.982189178466796875e+00
9.962938308715820312e+00 4.588009417057037354e-02 8.992743492126464844e+00
1.065297412872314453e+01 3.747100830078125000e-01 9.008853912353515625e+00
1.017567825317382812e+01 1.730200946331024170e-01 9.043081283569335938e+00
9.408901214599609375e+00 2.587100863456726074e-01 8.616179466247558594e+00
9.648315429687500000e+00 -2.536298930644989014e-01 8.932558059692382812e+00
9.728536605834960938e+00 1.566900908946990967e-01 8.849675178527832031e+00
1.034796428680419922e+01 7.867100834846496582e-01 9.062825202941894531e+00
1.058338928222656250e+01 4.159100949764251709e-01 9.158944129943847656e+00
